@RELATION touch

@ATTRIBUTE pressure		REAL
@ATTRIBUTE size		 	REAL
@ATTRIBUTE touchmajor	REAL
@ATTRIBUTE touchminor	REAL
@ATTRIBUTE duration		REAL
@ATTRIBUTE flytime		REAL
@ATTRIBUTE shake		REAL
@ATTRIBUTE orientation	INTEGER
@ATTRIBUTE type 		INTEGER
@ATTRIBUTE class 	{Navid,Others}

@DATA
0.21512607,0.29047623,4.428571,4.285714,89,562,22.49619,1,2,Others
0.18655464,0.25238094,3.857143,3.7142856,86,131,12.663534,1,2,Others
0.22026145,0.29444447,4.5,4.3333335,55,228,138.40857,1,2,Others
0.17777778,0.22222222,3.8333333,2.8333333,79,0,10.652704,1,1,Others
0.24923748,0.3370371,5.111111,5.0,108,1045,65.58843,1,1,Others
0.1264706,0.18333334,2.75,2.75,25,267,42.36857,1,1,Others
0.18954252,0.2777778,4.3333335,4.0,70,748,8.664085,1,1,Others
0.18692811,0.24814814,3.7777777,3.6666667,104,189,11.972178,1,1,Others
0.18235295,0.24166667,3.75,3.5,108,83,46.866074,1,1,Others
0.24593839,0.33809528,5.285714,4.857143,86,181,62.9066,1,1,Others
0.19313726,0.26250002,4.25,3.625,111,0,35.3047,1,1,Others
0.23490198,0.32666668,4.9,4.9,132,53,56.58993,1,1,Others
0.24444447,0.3407408,5.2222223,5.0,113,137,105.345406,1,1,Others
0.21241832,0.2777778,4.1666665,4.1666665,88,622,47.161495,1,1,Others
0.2240196,0.30416667,4.625,4.5,99,68,19.852957,1,1,Others
0.17973858,0.25,3.8333333,3.6666667,69,97,39.58825,1,1,Others
0.22857143,0.3,4.571429,4.428571,76,126,3.221015,1,1,Others
0.22857144,0.2952381,4.571429,4.285714,97,0,18.561127,1,1,Others
0.18487395,0.26190478,4.142857,3.7142856,75,393,58.21228,1,1,Others
0.13960785,0.22000003,3.4,3.2,46,188,37.960476,1,1,Others
0.21437909,0.2888889,4.3333335,4.3333335,78,555,53.40178,1,1,Others
0.18496734,0.23333333,3.6666667,3.3333333,95,856,7.418798,1,1,Others
0.1906863,0.24583334,3.875,3.5,104,191,33.545162,1,1,Others
0.21176471,0.2888889,4.5,4.1666665,67,701,37.62253,1,1,Others
0.19215688,0.25714287,4.142857,3.5714285,87,188,167.70572,1,1,Others
0.22009805,0.27916667,4.5,3.875,99,42,118.96724,1,1,Others
0.18655466,0.23333335,3.7142856,3.2857144,88,113,16.831501,1,1,Others
0.23235294,0.30833334,4.75,4.5,68,0,18.913204,1,1,Others
0.22843139,0.3041667,4.625,4.5,124,94,16.698757,1,1,Others
0.14575164,0.2,3.1666667,2.8333333,66,66,107.6213,1,1,Others
0.101960786,0.18333337,2.75,2.75,31,101,58.146244,1,1,Others
0.21481484,0.2925926,4.4444447,4.3333335,103,90,59.85539,1,1,Others
0.24313726,0.32916668,5.0,4.875,102,273,54.173874,1,1,Others
0.21176471,0.275,4.5,3.75,98,96,67.55716,1,1,Others
0.19215688,0.25333333,4.0,3.6,50,341,17.055296,1,1,Others
0.2377451,0.3041667,4.75,4.375,110,34,11.435917,1,1,Others
0.24033615,0.30476192,4.571429,4.571429,91,0,51.56558,1,2,Others
0.14352942,0.18666668,3.0,2.6,45,239,48.58877,1,2,Others
0.18235296,0.2388889,3.6666667,3.5,62,829,0.58908933,1,2,Others
0.19460785,0.25833333,4.0,3.75,93,575,6.33093,1,2,Others
0.20000002,0.2791667,4.25,4.125,98,52,11.567188,1,2,Others
0.23267977,0.3148148,4.888889,4.5555553,121,549,4.8685884,1,2,Others
0.18496734,0.25555554,4.1666665,3.5,70,180,6.67572,1,2,Others
0.23088236,0.32083336,4.875,4.75,99,101,29.284266,1,2,Others
0.20616248,0.25714287,3.857143,3.857143,96,0,31.171741,1,1,Others
0.23025212,0.2952381,4.571429,4.285714,103,972,35.315197,1,1,Others
0.20000002,0.25238094,3.857143,3.7142856,92,93,3.6913555,1,1,Others
0.20784317,0.275,4.375,3.875,92,200,34.169315,1,1,Others
0.1901961,0.2777778,4.1666665,4.1666665,62,188,31.69872,1,1,Others
0.2264706,0.30416667,4.625,4.5,92,411,17.69754,1,1,Others
0.16784313,0.23333335,3.6,3.4,46,186,66.01426,1,1,Others
0.1529412,0.22222221,3.5,3.1666667,70,223,22.624386,1,1,Others
0.23346405,0.31111112,4.733333,4.6,201,0,8.148706,1,2,Others
0.23823532,0.31250003,4.75,4.625,108,76,51.993572,1,2,Others
0.16078432,0.24000001,3.6,3.6,47,502,69.07145,1,2,Others
0.15833335,0.2125,3.375,3.0,94,325,47.679836,1,2,Others
0.21357466,0.30769235,4.6153846,4.6153846,171,1433,1.9023575,1,2,Others
0.23137255,0.3,4.625,4.375,98,10,41.088757,1,2,Others
0.20784317,0.27142859,4.285714,3.857143,88,0,2.5267994,1,2,Others
0.18970591,0.25416666,4.0,3.625,93,191,70.711555,1,2,Others
0.19439778,0.26666668,4.285714,3.7142856,78,689,0.30778414,1,2,Others
0.18207285,0.25238094,3.857143,3.7142856,92,102,54.24984,1,2,Others
0.18088238,0.25416666,3.875,3.75,93,1150,8.163452,1,2,Others
0.19215687,0.23333335,3.6666667,3.3333333,13,521,29.511406,1,2,Others
0.20784315,0.27142856,4.285714,3.857143,84,60,26.138725,1,2,Others
0.18352944,0.26666668,4.0,4.0,50,176,45.537014,1,2,Others
1.0,0.003921569,1.0,1.0,80,0,46.93579,1,1,Others
1.0,0.003921569,1.0,1.0,68,712,12.768984,1,1,Others
1.0,0.003921569,1.0,1.0,79,698,27.971834,1,1,Others
1.0,0.003921569,1.0,1.0,90,1506,17.705004,1,1,Others
1.0,0.003921569,1.0,1.0,92,430,11.172931,1,1,Others
1.0,0.003921569,1.0,1.0,66,621,11.378279,1,1,Others
1.0,0.003921569,1.0,1.0,80,564,36.50557,1,1,Others
1.0,0.003921569,1.0,1.0,77,0,0.39573544,1,2,Others
1.0,0.003921569,1.0,1.0,87,492,8.450115,1,2,Others
1.0,0.003921569,1.0,1.0,102,553,25.93712,1,2,Others
1.0,0.003921569,1.0,1.0,77,723,13.748867,1,2,Others
1.0,0.003921569,1.0,1.0,65,868,4.7883987,1,2,Others
1.0,0.003921569,1.0,1.0,85,624,11.970918,1,2,Others
1.0,0.003921569,1.0,1.0,64,500,19.314709,1,2,Others
1.0,0.003921569,1.0,1.0,80,542,4.748825,1,2,Others
1.0,0.003921569,1.0,1.0,85,0,1.9785984,1,1,Others
1.0,0.003921569,1.0,1.0,64,343,10.904368,1,1,Others
1.0,0.003921569,1.0,1.0,90,1181,21.728949,1,1,Others
1.0,0.003921569,1.0,1.0,102,880,35.812477,1,1,Others
1.0,0.003921569,1.0,1.0,77,901,13.56713,1,1,Others
1.0,0.003921569,1.0,1.0,103,1282,30.72552,1,1,Others
1.0,0.003921569,1.0,1.0,102,587,34.605316,1,1,Others
1.0,0.003921569,1.0,1.0,78,633,6.3845315,1,1,Others
1.0,0.003921569,1.0,1.0,68,473,15.171259,1,1,Others
1.0,0.003921569,1.0,1.0,79,420,23.941994,1,1,Others
1.0,0.003921569,1.0,1.0,41,409,4.426331,1,1,Others
1.0,0.003921569,1.0,1.0,93,0,34.20281,1,1,Others
1.0,0.003921569,1.0,1.0,97,814,1.1969408,1,1,Others
1.0,0.003921569,1.0,1.0,41,880,39.903362,1,1,Others
1.0,0.003921569,1.0,1.0,101,781,39.434032,1,1,Others
1.0,0.003921569,1.0,1.0,91,701,29.776518,1,1,Others
1.0,0.003921569,1.0,1.0,87,379,24.653048,1,1,Others
1.0,0.003921569,1.0,1.0,76,767,42.19475,1,1,Others
1.0,0.003921569,1.0,1.0,79,139,43.683514,1,1,Others
1.0,0.003921569,1.0,1.0,101,498,10.059661,1,1,Others
1.0,0.003921569,1.0,1.0,43,542,9.007785,1,1,Others
1.0,0.003921569,1.0,1.0,55,464,2.793153,1,1,Others
1.0,0.003921569,1.0,1.0,88,0,29.129425,1,2,Others
1.0,0.003921569,1.0,1.0,92,586,32.82366,1,2,Others
1.0,0.003921569,1.0,1.0,117,1537,15.693071,1,2,Others
1.0,0.003921569,1.0,1.0,101,723,28.445887,1,2,Others
1.0,0.003921569,1.0,1.0,76,1216,7.3666754,1,2,Others
1.0,0.003921569,1.0,1.0,103,655,3.591299,1,2,Others
1.0,0.003921569,1.0,1.0,87,827,13.274769,1,2,Others
1.0,0.0047058826,1.2,1.2,80,564,7.6454225,1,2,Others
1.0,0.003921569,1.0,1.0,64,0,10.374864,1,2,Others
1.0,0.003921569,1.0,1.0,91,666,25.139174,1,2,Others
1.0,0.003921569,1.0,1.0,79,699,22.935947,1,2,Others
1.0,0.003921569,1.0,1.0,102,622,15.562296,1,2,Others
1.0,0.003921569,1.0,1.0,91,902,0.39903322,1,2,Others
1.0,0.003921569,1.0,1.0,77,601,20.749727,1,2,Others
1.0,0.003921569,1.0,1.0,76,766,32.1844,1,2,Others
1.0,0.003921569,1.0,1.0,29,468,16.119362,1,2,Others
1.0,0.003921569,1.0,1.0,65,0,1.9951661,1,1,Others
1.0,0.003921569,1.0,1.0,77,466,6.4382634,1,1,Others
1.0,0.003921569,1.0,1.0,64,880,64.951645,1,1,Others
1.0,0.003921569,1.0,1.0,42,152,50.67344,1,1,Others
1.0,0.003921569,1.0,1.0,65,476,34.867073,1,1,Others
1.0,0.003921569,1.0,1.0,88,264,11.852472,1,1,Others
1.0,0.003921569,1.0,1.0,64,287,22.744894,1,1,Others
1.0,0.003921569,1.0,1.0,75,0,11.669208,1,1,Others
1.0,0.003921569,1.0,1.0,79,613,10.684856,1,1,Others
1.0,0.003921569,1.0,1.0,80,1125,72.02725,1,1,Others
1.0,0.003921569,1.0,1.0,89,792,7.5855823,1,1,Others
1.0,0.003921569,1.0,1.0,74,939,15.806365,1,1,Others
1.0,0.003921569,1.0,1.0,101,364,18.015759,1,1,Others
1.0,0.003921569,1.0,1.0,77,666,9.007879,1,1,Others
1.0,0.003921569,1.0,1.0,65,420,21.385174,1,1,Others
1.0,0.003921569,1.0,1.0,51,465,22.936028,1,1,Others
1.0,0.003921569,1.0,1.0,75,0,48.83228,1,1,Others
1.0,0.003921569,1.0,1.0,75,490,10.550709,1,1,Others
1.0,0.003921569,1.0,1.0,104,531,18.754562,1,1,Others
1.0,0.003921569,1.0,1.0,76,837,22.936068,1,1,Others
1.0,0.003921569,1.0,1.0,68,151,18.963955,1,1,Others
1.0,0.003921569,1.0,1.0,78,643,25.937159,1,1,Others
1.0,0.003921569,1.0,1.0,113,2793,1.1970997,1,1,Others
1.0,0.003921569,1.0,1.0,81,721,25.350348,1,1,Others
1.0,0.003921569,1.0,1.0,67,375,7.242956,1,1,Others
1.0,0.003921569,1.0,1.0,66,206,22.314869,1,1,Others
1.0,0.003921569,1.0,1.0,54,598,3.7927911,1,1,Others
1.0,0.003921569,1.0,1.0,78,0,12.800764,1,2,Others
1.0,0.003921569,1.0,1.0,51,737,10.773897,1,2,Others
1.0,0.003921569,1.0,1.0,52,164,30.342375,1,2,Others
1.0,0.003921569,1.0,1.0,90,600,3.2190113,1,2,Others
1.0,0.003921569,1.0,1.0,75,435,9.007879,1,2,Others
1.0,0.003921569,1.0,1.0,81,2410,11.266901,1,2,Others
1.0,0.003921569,1.0,1.0,89,284,26.118578,1,2,Others
1.0,0.003921569,1.0,1.0,66,366,15.17107,1,2,Others
1.0,0.003921569,1.0,1.0,42,0,3.1922657,1,1,Others
1.0,0.003921569,1.0,1.0,78,702,5.187432,1,1,Others
1.0,0.003921569,1.0,1.0,89,499,24.931334,1,1,Others
1.0,0.003921569,1.0,1.0,68,565,25.937159,1,1,Others
1.0,0.003921569,1.0,1.0,77,756,11.378373,1,1,Others
1.0,0.003921569,1.0,1.0,61,739,1.1872063,1,1,Others
1.0,0.003921569,1.0,1.0,68,474,7.1232376,1,1,Others
1.0,0.003921569,1.0,1.0,114,621,24.341026,1,1,Others
1.0,0.003921569,1.0,1.0,88,667,4.8287177,1,1,Others
1.0,0.003921569,1.0,1.0,77,186,12.205628,1,1,Others
1.0,0.003921569,1.0,1.0,67,160,16.59346,1,1,Others
1.0,0.003921569,1.0,1.0,79,0,44.718185,1,2,Others
1.0,0.003921569,1.0,1.0,66,621,9.177764,1,2,Others
1.0,0.003921569,1.0,1.0,105,677,17.557463,1,2,Others
1.0,0.003921569,1.0,1.0,77,308,17.302618,1,2,Others
1.0,0.003921569,1.0,1.0,53,868,1.1872063,1,2,Others
1.0,0.003921569,1.0,1.0,51,164,40.2985,1,2,Others
1.0,0.003921569,1.0,1.0,90,477,4.788319,1,2,Others
1.0,0.003921569,1.0,1.0,55,216,10.461967,1,2,Others
1.0,0.003921569,1.0,1.0,105,0,51.47537,1,2,Others
1.0,0.003921569,1.0,1.0,82,262,5.9854984,1,2,Others
1.0,0.003921569,1.0,1.0,89,577,6.1632857,1,2,Others
1.0,0.003921569,1.0,1.0,72,292,10.864434,1,2,Others
1.0,0.003921569,1.0,1.0,89,1225,10.059741,1,2,Others
1.0,0.003921569,1.0,1.0,89,175,15.645358,1,2,Others
1.0,0.003921569,1.0,1.0,80,678,14.365196,1,2,Others
1.0,0.003921569,1.0,1.0,46,106,82.01925,1,2,Others
1.0,0.003921569,1.0,1.0,81,0,0.9481978,1,2,Others
1.0,0.003921569,1.0,1.0,74,335,56.252155,1,2,Others
1.0,0.003921569,1.0,1.0,76,633,16.900137,1,2,Others
1.0,0.003921569,1.0,1.0,79,116,30.13397,1,2,Others
1.0,0.003921569,1.0,1.0,77,802,2.3704944,1,2,Others
1.0,0.003921569,1.0,1.0,72,315,14.485912,1,2,Others
1.0,0.003921569,1.0,1.0,68,555,16.759356,1,2,Others
1.0,0.003921569,1.0,1.0,66,621,5.1446395,1,2,Others
1.0,0.003921569,1.0,1.0,78,0,20.521788,1,1,Others
1.0,0.003921569,1.0,1.0,81,542,24.948,1,1,Others
1.0,0.003921569,1.0,1.0,66,687,1.9952456,1,1,Others
1.0,0.003921569,1.0,1.0,91,634,16.271257,1,1,Others
1.0,0.003921569,1.0,1.0,77,723,14.697065,1,1,Others
1.0,0.003921569,1.0,1.0,64,783,6.1633797,1,1,Others
1.0,0.003921569,1.0,1.0,77,421,9.5767975,1,1,Others
1.0,0.003921569,1.0,1.0,77,465,22.744814,1,1,Others
1.0,0.003921569,1.0,1.0,110,756,27.533333,1,1,Others
1.0,0.003921569,1.0,1.0,64,0,10.79737,1,1,Others
1.0,0.003921569,1.0,1.0,91,421,25.93712,1,1,Others
1.0,0.003921569,1.0,1.0,88,253,10.864354,1,1,Others
1.0,0.003921569,1.0,1.0,80,1001,10.059581,1,1,Others
1.0,0.003921569,1.0,1.0,90,610,8.379698,1,1,Others
1.0,0.003921569,1.0,1.0,94,460,90.078835,1,1,Others
1.0,0.003921569,1.0,1.0,62,468,100.98311,1,1,Others
1.0,0.003921569,1.0,1.0,66,0,7.1113887,1,1,Others
1.0,0.003921569,1.0,1.0,80,1135,15.9613285,1,1,Others
1.0,0.003921569,1.0,1.0,64,657,11.669287,1,1,Others
1.0,0.003921569,1.0,1.0,90,509,4.7408943,1,1,Others
1.0,0.003921569,1.0,1.0,104,745,14.485992,1,1,Others
1.0,0.003921569,1.0,1.0,91,901,1.6095457,1,1,Others
1.0,0.003921569,1.0,1.0,78,453,23.34835,1,1,Others
1.0,0.003921569,1.0,1.0,75,805,28.971865,1,1,Others
1.0,0.003921569,1.0,1.0,74,288,4.8286376,1,1,Others
1.0,0.0065359487,1.6666666,1.6666666,42,554,18.015663,1,1,Others
1.0,0.003921569,1.0,1.0,66,0,4.788319,1,1,Others
1.0,0.003921569,1.0,1.0,78,812,0.804853,1,1,Others
1.0,0.003921569,1.0,1.0,56,374,9.101836,1,1,Others
1.0,0.003921569,1.0,1.0,90,521,99.872406,1,1,Others
1.0,0.003921569,1.0,1.0,53,701,1.8963956,1,1,Others
1.0,0.003921569,1.0,1.0,102,1093,17.15835,1,1,Others
1.0,0.003921569,1.0,1.0,90,610,20.350775,1,1,Others
1.0,0.003921569,1.0,1.0,65,421,28.097176,1,1,Others
1.0,0.003921569,1.0,1.0,59,0,3.621478,1,1,Others
1.0,0.003921569,1.0,1.0,53,174,10.7972765,1,1,Others
1.0,0.003921569,1.0,1.0,78,666,16.095457,1,1,Others
1.0,0.003921569,1.0,1.0,66,421,31.290478,1,1,Others
1.0,0.003921569,1.0,1.0,80,946,27.932327,1,1,Others
1.0,0.003921569,1.0,1.0,114,366,10.461967,1,1,Others
1.0,0.003921569,1.0,1.0,90,667,3.5913787,1,1,Others
1.0,0.003921569,1.0,1.0,87,736,5.187432,1,1,Others
1.0,0.003921569,1.0,1.0,77,476,11.080671,1,1,Others
1.0,0.003921569,1.0,1.0,78,127,3.9903321,1,1,Others
1.0,0.003921569,1.0,1.0,55,116,32.238724,1,1,Others
1.0,0.003921569,1.0,1.0,74,0,9.254889,1,1,Others
1.0,0.003921569,1.0,1.0,87,467,11.266901,1,1,Others
1.0,0.003921569,1.0,1.0,88,746,8.059587,1,1,Others
1.0,0.003921569,1.0,1.0,64,207,18.509777,1,1,Others
1.0,0.003921569,1.0,1.0,106,877,88.18254,1,1,Others
1.0,0.003921569,1.0,1.0,90,152,5.985419,1,1,Others
1.0,0.003921569,1.0,1.0,88,254,14.365275,1,1,Others
1.0,0.003921569,1.0,1.0,54,262,35.410088,1,1,Others
1.0,0.003921569,1.0,1.0,90,0,14.083525,1,1,Others
1.0,0.003921569,1.0,1.0,80,431,12.769143,1,1,Others
1.0,0.003921569,1.0,1.0,76,130,10.289201,1,1,Others
1.0,0.003921569,1.0,1.0,73,470,10.461967,1,1,Others
1.0,0.003921569,1.0,1.0,50,892,12.326571,1,1,Others
1.0,0.003921569,1.0,1.0,79,654,15.491971,1,1,Others
1.0,0.003921569,1.0,1.0,63,648,35.812477,1,1,Others
1.0,0.003921569,1.0,1.0,64,241,6.572312,1,1,Others
1.0,0.003921569,1.0,1.0,101,0,39.98085,1,1,Others
1.0,0.003921569,1.0,1.0,64,164,22.53364,1,1,Others
1.0,0.003921569,1.0,1.0,63,971,8.450195,1,1,Others
1.0,0.0058823535,1.5,1.5,72,258,24.545492,1,1,Others
1.0,0.0052287583,1.3333334,1.3333334,65,130,9.482072,1,1,Others
1.0,0.003921569,1.0,1.0,71,841,7.5856767,1,1,Others
1.0,0.003921569,1.0,1.0,76,253,21.808643,1,1,Others
1.0,0.0052287583,1.3333334,1.3333334,72,359,32.712917,1,1,Others
1.0,0.003921569,1.0,1.0,91,0,7.242876,1,1,Others
1.0,0.003921569,1.0,1.0,63,657,2.4142385,1,1,Others
1.0,0.003921569,1.0,1.0,77,231,41.24665,1,1,Others
1.0,0.003921569,1.0,1.0,87,1137,12.167243,1,1,Others
1.0,0.003921569,1.0,1.0,66,767,15.693071,1,1,Others
1.0,0.003921569,1.0,1.0,61,167,22.282742,1,1,Others
1.0,0.003921569,1.0,1.0,91,520,76.051155,1,1,Others
1.0,0.003921569,1.0,1.0,72,313,23.338333,1,1,Others
1.0,0.003921569,1.0,1.0,23,0,16.119457,1,1,Others
1.0,0.003921569,1.0,1.0,65,801,3.3186922,1,1,Others
1.0,0.003921569,1.0,1.0,75,365,6.1632857,1,1,Others
1.0,0.003921569,1.0,1.0,77,611,25.350386,1,1,Others
1.0,0.003921569,1.0,1.0,78,745,13.681139,1,1,Others
1.0,0.003921569,1.0,1.0,87,189,102.27652,1,1,Others
1.0,0.003921569,1.0,1.0,76,309,2.4143188,1,1,Others
1.0,0.003921569,1.0,1.0,65,198,17.20109,1,1,Others
1.0,0.003921569,1.0,1.0,53,0,15.9613285,1,1,Others
1.0,0.0045751636,1.1666666,1.1666666,78,780,37.199093,1,1,Others
1.0,0.003921569,1.0,1.0,65,486,25.350254,1,1,Others
1.0,0.003921569,1.0,1.0,61,995,6.63729,1,1,Others
1.0,0.003921569,1.0,1.0,78,633,27.023636,1,1,Others
1.0,0.003921569,1.0,1.0,87,906,7.5189734,1,1,Others
1.0,0.003921569,1.0,1.0,90,924,9.481883,1,1,Others
1.0,0.003921569,1.0,1.0,76,230,11.736177,1,1,Others
1.0,0.003921569,1.0,1.0,66,431,61.02866,1,1,Others
1.0,0.003921569,1.0,1.0,64,198,7.0416694,1,1,Others
1.0,0.003921569,1.0,1.0,102,543,35.410088,1,1,Others
1.0,0.003921569,1.0,1.0,79,0,17.158508,1,2,Others
1.0,0.003921569,1.0,1.0,78,601,4.7883987,1,2,Others
1.0,0.0049019614,1.25,1.25,91,599,21.385082,1,2,Others
1.0,0.007843138,2.0,2.0,87,878,65.89989,1,2,Others
1.0,0.004901961,1.25,1.25,75,211,2.0119321,1,2,Others
1.0,0.003921569,1.0,1.0,101,814,9.5767975,1,2,Others
1.0,0.006722689,1.7142857,1.7142857,99,321,0.9481033,1,2,Others
1.0,0.0047058826,1.2,1.2,61,326,62.760612,1,2,Others
1.0,0.003921569,1.0,1.0,71,0,19.247578,1,1,Others
1.0,0.003921569,1.0,1.0,55,317,4.748904,1,1,Others
1.0,0.003921569,1.0,1.0,78,577,17.067608,1,1,Others
1.0,0.003921569,1.0,1.0,87,745,15.290765,1,1,Others
1.0,0.003921569,1.0,1.0,90,399,17.302536,1,1,Others
1.0,0.003921569,1.0,1.0,90,354,8.047648,1,1,Others
1.0,0.003921569,1.0,1.0,65,319,7.111483,1,1,Others
1.0,0.003921569,1.0,1.0,101,0,11.669248,1,2,Others
1.0,0.003921569,1.0,1.0,114,230,4.0238643,1,2,Others
1.0,0.003921569,1.0,1.0,89,163,7.6453424,1,2,Others
1.0,0.003921569,1.0,1.0,90,598,83.44145,1,2,Others
1.0,0.003921569,1.0,1.0,124,320,3.621478,1,2,Others
1.0,0.003921569,1.0,1.0,115,1752,26.075485,1,2,Others
1.0,0.003921569,1.0,1.0,78,744,5.63333,1,2,Others
1.0,0.003921569,1.0,1.0,74,389,24.535675,1,2,Others
1.0,0.003921569,1.0,1.0,76,0,21.728786,1,1,Others
1.0,0.003921569,1.0,1.0,88,1361,10.43008,1,1,Others
1.0,0.003921569,1.0,1.0,79,766,15.049162,1,1,Others
1.0,0.003921569,1.0,1.0,88,901,10.059741,1,1,Others
1.0,0.003921569,1.0,1.0,89,756,18.355608,1,1,Others
1.0,0.003921569,1.0,1.0,78,610,12.876366,1,1,Others
1.0,0.003921569,1.0,1.0,77,578,16.484573,1,1,Others
1.0,0.003921569,1.0,1.0,41,353,11.970997,1,1,Others
1.0,0.003921569,1.0,1.0,68,0,9.007785,1,2,Others
1.0,0.003921569,1.0,1.0,77,488,88.182434,1,2,Others
1.0,0.0045751636,1.1666666,1.1666666,96,816,13.56705,1,2,Others
1.0,0.0068627456,1.75,1.75,66,275,8.852422,1,2,Others
1.0,0.004901961,1.25,1.25,68,1091,37.04242,1,2,Others
1.0,0.007058824,1.8,1.8,77,151,32.23882,1,2,Others
1.0,0.0045751636,1.1666666,1.1666666,95,800,25.752731,1,2,Others
1.0,0.003921569,1.0,1.0,79,429,20.749807,1,2,Others
1.0,0.003921569,1.0,1.0,87,0,37.453762,1,1,Others
1.0,0.003921569,1.0,1.0,75,231,10.374864,1,1,Others
1.0,0.003921569,1.0,1.0,88,992,1.5960535,1,1,Others
1.0,0.003921569,1.0,1.0,93,173,27.22815,1,1,Others
1.0,0.003921569,1.0,1.0,77,789,9.101915,1,1,Others
1.0,0.003921569,1.0,1.0,101,553,33.398113,1,1,Others
1.0,0.003921569,1.0,1.0,78,299,11.17301,1,1,Others
1.0,0.0049019614,1.25,1.25,90,463,33.917824,1,1,Others
1.0,0.003921569,1.0,1.0,92,0,9.97583,1,1,Others
1.0,0.003921569,1.0,1.0,87,499,8.450035,1,1,Others
1.0,0.003921569,1.0,1.0,103,2892,11.970918,1,1,Others
1.0,0.003921569,1.0,1.0,115,733,35.55737,1,1,Others
1.0,0.003921569,1.0,1.0,89,667,35.67831,1,1,Others
1.0,0.003921569,1.0,1.0,77,365,6.6373844,1,1,Others
1.0,0.003921569,1.0,1.0,91,162,29.868134,1,1,Others
1.0,0.003921569,1.0,1.0,91,94,28.920128,1,1,Others
1.0,0.003921569,1.0,1.0,90,2938,43.893833,1,1,Others
1.0,0.003921569,1.0,1.0,91,140,22.560816,1,1,Others
1.0,0.003921569,1.0,1.0,90,1271,8.450195,1,1,Others
1.0,0.003921569,1.0,1.0,80,361,0.79814595,1,1,Others
1.0,0.003921569,1.0,1.0,78,283,101.34673,1,1,Others
1.0,0.003921569,1.0,1.0,68,105,27.49764,1,1,Others
1.0,0.003921569,1.0,1.0,76,1294,43.457695,1,1,Others
1.0,0.003921569,1.0,1.0,66,905,15.290765,1,1,Others
1.0,0.003921569,1.0,1.0,88,668,3.1659625,1,1,Others
1.0,0.003921569,1.0,1.0,65,140,0.7914709,1,1,Others
1.0,0.003921569,1.0,1.0,92,0,59.95554,1,2,Others
1.0,0.003921569,1.0,1.0,66,117,51.202633,1,2,Others
1.0,0.003921569,1.0,1.0,92,487,2.7932327,1,2,Others
1.0,0.003921569,1.0,1.0,78,364,0.47400445,1,2,Others
1.0,0.003921569,1.0,1.0,115,543,29.37429,1,2,Others
1.0,0.003921569,1.0,1.0,66,957,29.129505,1,2,Others
1.0,0.003921569,1.0,1.0,47,147,27.701637,1,2,Others
1.0,0.003921569,1.0,1.0,61,425,48.28302,1,2,Others
1.0,0.0058823535,1.5,1.5,91,0,6.973396,1,1,Others
1.0,0.0052287583,1.3333334,1.3333334,65,264,1.4222966,1,1,Others
1.0,0.003921569,1.0,1.0,80,587,7.5189734,1,1,Others
1.0,0.003921569,1.0,1.0,64,310,10.864434,1,1,Others
1.0,0.003921569,1.0,1.0,88,657,9.97591,1,1,Others
1.0,0.0052287583,1.3333334,1.3333334,90,163,11.172771,1,1,Others
1.0,0.003921569,1.0,1.0,90,386,39.98085,1,1,Others
1.0,0.003921569,1.0,1.0,64,901,41.55226,1,1,Others
1.0,0.003921569,1.0,1.0,64,240,2.3941994,1,1,Others
1.0,0.003921569,1.0,1.0,92,0,34.20281,1,2,Others
1.0,0.0049019614,1.25,1.25,102,362,4.0238643,1,2,Others
1.0,0.0045751636,1.1666666,1.1666666,88,791,19.31463,1,2,Others
1.0,0.003921569,1.0,1.0,89,343,15.163262,1,2,Others
1.0,0.0071895425,1.8333334,1.8333334,102,1841,3.1922657,1,2,Others
1.0,0.0045751636,1.1666666,1.1666666,87,276,12.071674,1,2,Others
1.0,0.003921569,1.0,1.0,103,577,28.167131,1,2,Others
1.0,0.003921569,1.0,1.0,78,375,10.374784,1,2,Others
1.0,0.003921569,1.0,1.0,90,0,1.5960535,1,2,Others
1.0,0.0045751636,1.1666666,1.1666666,112,243,8.852502,1,2,Others
1.0,0.0058823535,1.5,1.5,90,857,0.79814595,1,2,Others
1.0,0.0047058826,1.2,1.2,78,106,23.70485,1,2,Others
1.0,0.003921569,1.0,1.0,89,622,38.40201,1,2,Others
1.0,0.003921569,1.0,1.0,92,509,5.9359527,1,2,Others
1.0,0.003921569,1.0,1.0,69,104,25.937159,1,2,Others
1.0,0.003921569,1.0,1.0,65,420,37.45381,1,2,Others
1.0,0.003921569,1.0,1.0,102,0,18.509697,1,2,Others
1.0,0.003921569,1.0,1.0,76,353,18.509857,1,2,Others
1.0,0.003921569,1.0,1.0,75,333,2.8445933,1,2,Others
1.0,0.003921569,1.0,1.0,63,369,54.99552,1,2,Others
1.0,0.003921569,1.0,1.0,75,318,13.681139,1,2,Others
1.0,0.003921569,1.0,1.0,116,1784,7.5855823,1,2,Others
1.0,0.003921569,1.0,1.0,117,597,14.764309,1,2,Others
1.0,0.003921569,1.0,1.0,63,131,28.446121,1,2,Others
1.0,0.003921569,1.0,1.0,78,0,13.850819,1,1,Others
1.0,0.003921569,1.0,1.0,92,720,22.935947,1,1,Others
